Family,Genus,Species,Code,Trail,Urbanization,Abundance
Fabaceae,Medicago ,lupulina L.,Medilupu,Ultuna,Rural,0
Fabaceae,Melilotus ,albus Medik.,Melialbu,Ultuna,Rural,0
Fabaceae,Melilotus ,officinalis,Melioffi,Ultuna,Rural,0
Fabaceae,Lotus,corniculatus L.,Lotucorn,Ultuna,Rural,0
Fabaceae,Trifolium,arvense,Trifarve,Ultuna,Rural,0
Fabaceae,Trifolium,medium,Trifmedi,Ultuna,Rural,0
Fabaceae,Trifolium,montanum,Trifmont,Ultuna,Rural,0
Fabaceae,Trifolium,pratense L. ,Trifprat,Ultuna,Rural,2
Fabaceae,Trifolium,repens L.,Trifrepe,Ultuna,Rural,14
Fabaceae,Lathyrus,linifolius,Lathlini,Ultuna,Rural,0
Fabaceae,Lathyrus,pratensis L. ,Lathprat,Ultuna,Rural,0
Fabaceae,Vicia,cracca L. ,Vicicrac,Ultuna,Rural,0
Fabaceae,Vicia,sepium L.,Vicisepi,Ultuna,Rural,0
Geraniaceae,Erodium,cicutarium,Erodcicu,Ultuna,Rural,0
Geraniaceae,Geranium,Lucidum,GeraLuci,Ultuna,Rural,0
Geraniaceae,Geranium,pusillum,Gerapusi,Ultuna,Rural,0
Geraniaceae,Geranium,pyrenaicum,Gerapyre,Ultuna,Rural,0
Geraniaceae,Geranium,robertianum L. ,Gerarobe,Ultuna,Rural,1
Geraniaceae,Geranium,sanguineum,Gerasang,Ultuna,Rural,0
Geraniaceae,Geranium,sylvaticum L. ,Gerasylv,Ultuna,Rural,0
Hypericaceae,Hypericum,maculatum Crantz. ,Hypemacu,Ultuna,Rural,0
Hypericaceae,Hypericum,montanum,Hypemont,Ultuna,Rural,0
Hypericaceae,Hypericum,perforatum L.,Hypeperf,Ultuna,Rural,0
Iridaceae,Iris,pseudacorus L. ,Irispseu,Ultuna,Rural,0
Laminaceae,Lamium,album L.,Lamialbu,Ultuna,Rural,0
Laminaceae,Lamium,purpureum L. ,Lamipurp,Ultuna,Rural,0
Laminaceae,Mentha,arvensis L. ,Hypearve,Ultuna,Rural,0
Laminaceae,Prunella,vulgaris L.,Prunvulg,Ultuna,Rural,0
Laminaceae,Scutellaria,galericulata L. ,Scutgale,Ultuna,Rural,0
Liliaceae,Lilium,martagon L. ,Lilimart,Ultuna,Rural,0
Lythraceae,Lythrum,salicaria,Lythsali,Ultuna,Rural,0
Myrsinaceae,Lysimachia,nummularia L.,Lysinumm,Ultuna,Rural,0
Myrsinaceae,Lysimachia,punctata,Lysipunc,Ultuna,Rural,0
Myrsinaceae,Lysimachia,vulgaris L. ,Lysivulg,Ultuna,Rural,0
Nymphaeaceae,Nuphar,lutea,Nuphlute,Ultuna,Rural,0
Onagraceae,Chamaenerion,angustifolium,Chamangu,Ultuna,Rural,1
Onagraceae,Epilobium,palustre,Epilpalu,Ultuna,Rural,0
Orchidaceae,Platanthera,chlorantha,Planchlo,Ultuna,Rural,0
Orobanchaceae,Melampyrum,cristatum L.,Melacris,Ultuna,Rural,0
Orobanchaceae,Melampyrum,nemorosum L.,Melanemo,Ultuna,Rural,0
Orobanchaceae,Melampyrum,sylvaticum L. ,Melasylv,Ultuna,Rural,0
Orobanchaceae,Melampyrum,pratense L.,Melaprat,Ultuna,Rural,2
Orobanchaceae,Rhinanthus,angustifolius,Rhinangu,Ultuna,Rural,0
Orobanchaceae,Rhinanthus,minor L. ,Rhinmino,Ultuna,Rural,0
Papaveraceae,Chelidonium ,majus L.,Chelmaju,Ultuna,Rural,4
Papaveraceae,Fumaria ,officinalis,Fumaoffi,Ultuna,Rural,0
Plantaginaceae,Chaenorhinum,minus ,Chaeminu,Ultuna,Rural,0
Plantaginaceae,Linaria ,vulgaris Mill.,Linavulg,Ultuna,Rural,0
Plantaginaceae,Plantago,lanceolata L.,Planlanc,Ultuna,Rural,0
Plantaginaceae,Plantago,major L.,Planmajo,Ultuna,Rural,31
Plantaginaceae,Plantago,media,Planmadi,Ultuna,Rural,0
Plantaginaceae,Veronica ,arvensis,Veroarve,Ultuna,Rural,0
Plantaginaceae,Veronica ,chamaedrys L. ,Verocham,Ultuna,Rural,0
Plantaginaceae,Veronica ,officinalis,Verooffi,Ultuna,Rural,0
Plantaginaceae,Veronica ,verna,Verovern,Ultuna,Rural,0
Polygonaceae,Persicaria,maculosa Gray. ,Persmacu,Ultuna,Rural,0
Polygonaceae,Persicaria,vivipara,Persvivi,Ultuna,Rural,0
Polygonaceae,Polygala,vulgaris,Polyvulg,Ultuna,Rural,0
Polygonaceae,Rumex,acetosa L.,Rumeacet,Ultuna,Rural,0
Polygonaceae,Rumex,acetosella L.,Rumeacla,Ultuna,Rural,0
Polygonaceae,Rumex,crispus L.,Rumecris,Ultuna,Rural,0
Polygonaceae,Rumex,longifolius L.,Rumelong,Ultuna,Rural,0
Primulaceae,Trientalis,europaea,Triteuro,Ultuna,Rural,0
Ranunculaceae,Ranunculus,acris L.,Ranuacri,Ultuna,Rural,5
Ranunculaceae,Ranunculus,repens,Ranurepe,Ultuna,Rural,0
Rosaceae,Agrimonia ,eupatoria L.,Agrieupa,Ultuna,Rural,0
Rosaceae,Alchemilla,vulgaris L.,Alchvulg,Ultuna,Rural,0
Rosaceae,Argentina,anserina L. ,Argeanse,Ultuna,Rural,0
Rosaceae,Filipendula,ulmaria L.,Filiulma,Ultuna,Rural,0
Rosaceae,Filipendula,vulgaris,Filivilg,Ultuna,Rural,0
Rosaceae,Fragaria ,vesca L. ,Fragvesc,Ultuna,Rural,0
Rosaceae,Geum,rivale L.,Geumriva,Ultuna,Rural,0
Rosaceae,Geum,urbanum L.,Geumurba,Ultuna,Rural,8
Rosaceae,Potentilla,anserina,Poteanse,Ultuna,Rural,0
Rosaceae,Potentilla,argentea L.,Potearge,Ultuna,Rural,5
Rosaceae,Potentilla,erecta,Poteerec,Ultuna,Rural,0
Rosaceae,Potentilla,palustris,Potepalu,Ultuna,Rural,0
Rosaceae,Potentilla,reptans L.,Poterept,Ultuna,Rural,0
Rosaceae,Rosa,dumalis Bechst.,Rosaduma,Ultuna,Rural,8
Rosaceae,Rosa,rugosa Thunberg.,Rosarugo,Ultuna,Rural,0
Rubiaceae,Galium,album Mill. ,Galialbu,Ultuna,Rural,11
Rubiaceae,Galium,boreale L.,Galibore,Ultuna,Rural,2
Rubiaceae,Galium,palustre,Galipalu,Ultuna,Rural,0
Rubiaceae,Galium,uliginosum,Galiulig,Ultuna,Rural,0
Rubiaceae,Galium,verum L.,Galiveru,Ultuna,Rural,9
Scrophulariaceae,Verbascum ,thapsus,Verbthap,Ultuna,Rural,0
Scrophulariaceae,Veronica ,officinalis L.,Verooffi,Ultuna,Rural,3
Urticaceae,Urtica,dioica L. ,Urtidioi,Ultuna,Rural,1
Violaceae,Viola,arvensis,Violarve,Ultuna,Rural,0
Violaceae,Viola,biflora L. ,Violbifl,Ultuna,Rural,0
Adoxaceae,Sambucus,nigra L. ,Sambnigr,Vaksala,Urban,0
Apiaceae,Aegopodium ,podagraria L.,Aegopoda,Vaksala,Urban,4
Apiaceae,Anthriscus,sylvestris L. ,Anthsylv,Vaksala,Urban,0
Apiaceae,Carum ,carvi L. ,Carucarv,Vaksala,Urban,0
Apiaceae,Daucus,carota sativus,Dauccaro,Vaksala,Urban,1
Apiaceae,Pastinaca,sativa L.,Pastsati,Vaksala,Urban,2
Apiaceae,Peucedanum ,palustre ,Peucpalu,Vaksala,Urban,0
Asteraceae,Achillea,millefolium L.,Achimill,Vaksala,Urban,5
Asteraceae,Anthemis ,tinctoria,Anthtinc,Vaksala,Urban,0
Asteraceae,Arctium ,tomentosum,Arcttome,Vaksala,Urban,5
Asteraceae,Arnoseris,minima,Artevulg,Vaksala,Urban,0
Asteraceae,Artemisa,vulgaris L.,Artevulg,Vaksala,Urban,5
Asteraceae,Bellis ,perennis L.,Bellpere,Vaksala,Urban,0
Asteraceae,Carduus,acanthoides L.,Cardacan,Vaksala,Urban,0
Asteraceae,Centaurea,jacea L.,Centjace,Vaksala,Urban,0
Asteraceae,Cirsium ,arvense,Cirsarve,Vaksala,Urban,11
Asteraceae,Crepis,praemorsa,Crepprae,Vaksala,Urban,0
Asteraceae,Crepis,tectorum,Creptect,Vaksala,Urban,0
Asteraceae,Hieracium,murorum L. ,Hiermuro,Vaksala,Urban,0
Asteraceae,Hieracium,pilosella L.,Hiercana,Vaksala,Urban,0
Asteraceae,Hieracium,umbellatum,Hierumbe,Vaksala,Urban,0
Asteraceae,Hieracium,Vulgata,Hiervulg,Vaksala,Urban,0
Asteraceae,Lactuca,muralis,Lactmura,Vaksala,Urban,0
Asteraceae,Lapsana ,comunnis,Lapscomu,Vaksala,Urban,0
Asteraceae,Leontodon,hispidus,Leonhisp,Vaksala,Urban,0
Asteraceae,Leucanthemum,vulgare Lam.,Leucvulg,Vaksala,Urban,0
Asteraceae,Matricaria ,discoides DC.,Matrdisc,Vaksala,Urban,0
Asteraceae,Matricaria ,matricarioides,Matrmatr,Vaksala,Urban,0
Asteraceae,Onopordum,acanthium L.,Onopacan,Vaksala,Urban,0
Asteraceae,Picris,hieracioides,Picrhier,Vaksala,Urban,7
Asteraceae,Pilosella,officinarum ,Pilooffi,Vaksala,Urban,0
Asteraceae,Scorzoneroides,autumnalis L.,Scorautu,Vaksala,Urban,0
Asteraceae,Senecio,vulgaris ,Senevulg,Vaksala,Urban,1
Asteraceae,Sonchus,arvensis,Soncarve,Vaksala,Urban,1
Asteraceae,Tanacetum,vulgare L.,Tanavulg,Vaksala,Urban,0
Asteraceae,Taraxacum ,officinale,Taraoffi,Vaksala,Urban,4
Asteraceae,Tragopogon,pratensis L.,Tragprat,Vaksala,Urban,4
Asteraceae,Tripleurospermum,perforatum ,Tripperf,Vaksala,Urban,19
Boraginaceae,Echium,vulgare,Echivulg,Vaksala,Urban,8
Boraginaceae,Myosotis,laxa,Myoslaxa,Vaksala,Urban,0
Boraginaceae,Myosotis,ramosissima,Myoramo,Vaksala,Urban,0
Boraginaceae,Myosotis,Scorpioides,Myosscor,Vaksala,Urban,0
Boraginaceae,Myosotis,sylvatica,Myossylv,Vaksala,Urban,3
Boraginaceae,Symphytum, x uplandicum,Sympupla,Vaksala,Urban,13
Brassicaceae,Alliaria,petiolata,Allipeti,Vaksala,Urban,0
Brassicaceae,Bunias,orientalis L.,Buniorie,Vaksala,Urban,11
Brassicaceae,Capsela ,bursa-pastoris L. ,Capsburs,Vaksala,Urban,0
Brassicaceae,Cardamine,pratensis,Cardprat,Vaksala,Urban,0
Brassicaceae,Sinapis,arvensis,Sinaarve,Vaksala,Urban,0
Brassicaceae,Sisymbrium,altissimum L. ,Sisyalti,Vaksala,Urban,0
Brassicaceae,Thlaspi ,arvense L.,Thlaarve,Vaksala,Urban,5
Campanulaceae,Campanula,persicifolia L.,Camppers,Vaksala,Urban,0
Campanulaceae,Campanula,rotundifolia,Camprotu,Vaksala,Urban,1
Campanulaceae,Campanula,trachelium L. ,Camptrac,Vaksala,Urban,0
Caryophyllaceae,Cerastium ,fontanum Baumg.,Cerafont,Vaksala,Urban,0
Caryophyllaceae,Dianthus ,deltoides,Diandelt,Vaksala,Urban,0
Caryophyllaceae,Scleranthus ,annuus L.,Scleannu,Vaksala,Urban,0
Caryophyllaceae,Silene,nutans L.,Silenuta,Vaksala,Urban,0
Caryophyllaceae,Stellaria,alsine,Stelalsi,Vaksala,Urban,0
Caryophyllaceae,Stellaria,graminea L.,Stelgram,Vaksala,Urban,3
Caryophyllaceae,Stellaria,media L. ,Stelmedi,Vaksala,Urban,0
Caryophyllaceae,Stellaria,palustris Retz. ,Stelpalu,Vaksala,Urban,0
Crassulaceae,Sedum,acre L. ,Seduacre,Vaksala,Urban,0
Convolvulaceae,Calystegia,sepium ,Calysepi,Vaksala,Urban,0
Convolvulaceae,Convolvulus,arvensis L.,Convarve,Vaksala,Urban,13
Droseraceae,Drosera,rotundifolia L. ,Drosrotu,Vaksala,Urban,0
Ericaceae,Calluna,vulgaris,Callvulg,Vaksala,Urban,0
Ericaceae,Pyrola,minor L. ,Pyromino,Vaksala,Urban,0
Ericaceae,Pyrola,rotundifolia L. ,Pyrorotu,Vaksala,Urban,0
Euphorbiaceae,Euphorbia ,helioscopia,Euphheli,Vaksala,Urban,0
Fabaceae,Anthyllis,vulneraria,Anthvule,Vaksala,Urban,0
Fabaceae,Medicago ,falcata L.,Medifalc,Vaksala,Urban,1
Fabaceae,Medicago ,lupulina L.,Medilupu,Vaksala,Urban,21
Fabaceae,Melilotus ,albus Medik.,Melialbu,Vaksala,Urban,2
Fabaceae,Melilotus ,officinalis,Melioffi,Vaksala,Urban,2
Fabaceae,Lotus,corniculatus L.,Lotucorn,Vaksala,Urban,6
Fabaceae,Trifolium,arvense,Trifarve,Vaksala,Urban,0
Fabaceae,Trifolium,medium,Trifmedi,Vaksala,Urban,0
Fabaceae,Trifolium,montanum,Trifmont,Vaksala,Urban,0
Fabaceae,Trifolium,pratense L. ,Trifprat,Vaksala,Urban,19
Fabaceae,Trifolium,repens L.,Trifrepe,Vaksala,Urban,19
Fabaceae,Lathyrus,linifolius,Lathlini,Vaksala,Urban,0
Fabaceae,Lathyrus,pratensis L. ,Lathprat,Vaksala,Urban,9
Fabaceae,Vicia,cracca L. ,Vicicrac,Vaksala,Urban,7
Fabaceae,Vicia,sepium L.,Vicisepi,Vaksala,Urban,0
Geraniaceae,Erodium,cicutarium,Erodcicu,Vaksala,Urban,1
Geraniaceae,Geranium,Lucidum,GeraLuci,Vaksala,Urban,0
Geraniaceae,Geranium,pusillum,Gerapusi,Vaksala,Urban,0
Geraniaceae,Geranium,pyrenaicum,Gerapyre,Vaksala,Urban,0
Geraniaceae,Geranium,robertianum L. ,Gerarobe,Vaksala,Urban,0
Geraniaceae,Geranium,sanguineum,Gerasang,Vaksala,Urban,0
Geraniaceae,Geranium,sylvaticum L. ,Gerasylv,Vaksala,Urban,0
Hypericaceae,Hypericum,maculatum Crantz. ,Hypemacu,Vaksala,Urban,1
Hypericaceae,Hypericum,montanum,Hypemont,Vaksala,Urban,0
Hypericaceae,Hypericum,perforatum L.,Hypeperf,Vaksala,Urban,2
Iridaceae,Iris,pseudacorus L. ,Irispseu,Vaksala,Urban,0
Laminaceae,Lamium,album L.,Lamialbu,Vaksala,Urban,0
Laminaceae,Lamium,purpureum L. ,Lamipurp,Vaksala,Urban,0
Laminaceae,Mentha,arvensis L. ,Hypearve,Vaksala,Urban,0
Laminaceae,Prunella,vulgaris L.,Prunvulg,Vaksala,Urban,0
Laminaceae,Scutellaria,galericulata L. ,Scutgale,Vaksala,Urban,0
Liliaceae,Lilium,martagon L. ,Lilimart,Vaksala,Urban,0
Lythraceae,Lythrum,salicaria,Lythsali,Vaksala,Urban,0
Myrsinaceae,Lysimachia,nummularia L.,Lysinumm,Vaksala,Urban,0
Myrsinaceae,Lysimachia,punctata,Lysipunc,Vaksala,Urban,0
Myrsinaceae,Lysimachia,vulgaris L. ,Lysivulg,Vaksala,Urban,0
Nymphaeaceae,Nuphar,lutea,Nuphlute,Vaksala,Urban,0
Onagraceae,Chamaenerion,angustifolium,Chamangu,Vaksala,Urban,0
Onagraceae,Epilobium,palustre,Epilpalu,Vaksala,Urban,0
Orchidaceae,Platanthera,chlorantha,Planchlo,Vaksala,Urban,0
Orobanchaceae,Melampyrum,cristatum L.,Melacris,Vaksala,Urban,0
Orobanchaceae,Melampyrum,nemorosum L.,Melanemo,Vaksala,Urban,0
Orobanchaceae,Melampyrum,sylvaticum L. ,Melasylv,Vaksala,Urban,0
Orobanchaceae,Melampyrum,pratense L.,Melaprat,Vaksala,Urban,0
Orobanchaceae,Rhinanthus,angustifolius,Rhinangu,Vaksala,Urban,0
Orobanchaceae,Rhinanthus,minor L. ,Rhinmino,Vaksala,Urban,0
Papaveraceae,Chelidonium ,majus L.,Chelmaju,Vaksala,Urban,0
Papaveraceae,Fumaria ,officinalis,Fumaoffi,Vaksala,Urban,0
Plantaginaceae,Chaenorhinum,minus ,Chaeminu,Vaksala,Urban,0
Plantaginaceae,Linaria ,vulgaris Mill.,Linavulg,Vaksala,Urban,0
Plantaginaceae,Plantago,lanceolata L.,Planlanc,Vaksala,Urban,14
Plantaginaceae,Plantago,major L.,Planmajo,Vaksala,Urban,0
Plantaginaceae,Plantago,media,Planmadi,Vaksala,Urban,0
Plantaginaceae,Veronica ,arvensis,Veroarve,Vaksala,Urban,0
Plantaginaceae,Veronica ,chamaedrys L. ,Verocham,Vaksala,Urban,0
Plantaginaceae,Veronica ,officinalis,Verooffi,Vaksala,Urban,0
Plantaginaceae,Veronica ,verna,Verovern,Vaksala,Urban,0
Polygonaceae,Persicaria,maculosa Gray. ,Persmacu,Vaksala,Urban,0
Polygonaceae,Persicaria,vivipara,Persvivi,Vaksala,Urban,0
Polygonaceae,Polygala,vulgaris,Polyvulg,Vaksala,Urban,0
Polygonaceae,Rumex,acetosa L.,Rumeacet,Vaksala,Urban,15
Polygonaceae,Rumex,acetosella L.,Rumeacla,Vaksala,Urban,0
Polygonaceae,Rumex,crispus L.,Rumecris,Vaksala,Urban,7
Polygonaceae,Rumex,longifolius L.,Rumelong,Vaksala,Urban,0
Primulaceae,Trientalis,europaea,Triteuro,Vaksala,Urban,0
Ranunculaceae,Ranunculus,acris L.,Ranuacri,Vaksala,Urban,0
Ranunculaceae,Ranunculus,repens,Ranurepe,Vaksala,Urban,2
Rosaceae,Agrimonia ,eupatoria L.,Agrieupa,Vaksala,Urban,16
Rosaceae,Alchemilla,vulgaris L.,Alchvulg,Vaksala,Urban,0
Rosaceae,Argentina,anserina L. ,Argeanse,Vaksala,Urban,0
Rosaceae,Filipendula,ulmaria L.,Filiulma,Vaksala,Urban,0
Rosaceae,Filipendula,vulgaris,Filivilg,Vaksala,Urban,0
Rosaceae,Fragaria ,vesca L. ,Fragvesc,Vaksala,Urban,0
Rosaceae,Geum,rivale L.,Geumriva,Vaksala,Urban,0
Rosaceae,Geum,urbanum L.,Geumurba,Vaksala,Urban,0
Rosaceae,Potentilla,anserina,Poteanse,Vaksala,Urban,4
Rosaceae,Potentilla,argentea L.,Potearge,Vaksala,Urban,0
Rosaceae,Potentilla,erecta,Poteerec,Vaksala,Urban,0
Rosaceae,Potentilla,palustris,Potepalu,Vaksala,Urban,13
Rosaceae,Potentilla,reptans L.,Poterept,Vaksala,Urban,0
Rosaceae,Rosa,dumalis Bechst.,Rosaduma,Vaksala,Urban,19
Rosaceae,Rosa,rugosa Thunberg.,Rosarugo,Vaksala,Urban,0
Rubiaceae,Galium,album Mill. ,Galialbu,Vaksala,Urban,0
Rubiaceae,Galium,boreale L.,Galibore,Vaksala,Urban,0
Rubiaceae,Galium,palustre,Galipalu,Vaksala,Urban,0
Rubiaceae,Galium,uliginosum,Galiulig,Vaksala,Urban,19
Rubiaceae,Galium,verum L.,Galiveru,Vaksala,Urban,0
Scrophulariaceae,Verbascum ,thapsus,Verbthap,Vaksala,Urban,0
Scrophulariaceae,Veronica ,officinalis L.,Verooffi,Vaksala,Urban,0
Urticaceae,Urtica,dioica L. ,Urtidioi,Vaksala,Urban,0
Violaceae,Viola,arvensis,Violarve,Vaksala,Urban,1
Violaceae,Viola,biflora L. ,Violbifl,Vaksala,Urban,0
Adoxaceae,Sambucus,nigra L. ,Sambnigr,Vaksala,Rural,0
Apiaceae,Aegopodium ,podagraria L.,Aegopoda,Vaksala,Rural,0
Apiaceae,Anthriscus,sylvestris L. ,Anthsylv,Vaksala,Rural,3
Apiaceae,Carum ,carvi L. ,Carucarv,Vaksala,Rural,0
Apiaceae,Daucus,carota sativus,Dauccaro,Vaksala,Rural,0
Apiaceae,Pastinaca,sativa L.,Pastsati,Vaksala,Rural,0
Apiaceae,Peucedanum ,palustre ,Peucpalu,Vaksala,Rural,0
Asteraceae,Achillea,millefolium L.,Achimill,Vaksala,Rural,4
Asteraceae,Anthemis ,tinctoria,Anthtinc,Vaksala,Rural,0
Asteraceae,Arctium ,tomentosum,Arcttome,Vaksala,Rural,0
Asteraceae,Arnoseris,minima,Artevulg,Vaksala,Rural,0
Asteraceae,Artemisa,vulgaris L.,Artevulg,Vaksala,Rural,0
Asteraceae,Bellis ,perennis L.,Bellpere,Vaksala,Rural,0
Asteraceae,Carduus,acanthoides L.,Cardacan,Vaksala,Rural,0
Asteraceae,Centaurea,jacea L.,Centjace,Vaksala,Rural,2
Asteraceae,Cirsium ,arvense,Cirsarve,Vaksala,Rural,0
Asteraceae,Crepis,praemorsa,Crepprae,Vaksala,Rural,0
Asteraceae,Crepis,tectorum,Creptect,Vaksala,Rural,0
Asteraceae,Hieracium,murorum L. ,Hiermuro,Vaksala,Rural,0
Asteraceae,Hieracium,pilosella L.,Hiercana,Vaksala,Rural,0
Asteraceae,Hieracium,umbellatum,Hierumbe,Vaksala,Rural,0
Asteraceae,Hieracium,Vulgata,Hiervulg,Vaksala,Rural,0
Asteraceae,Lactuca,muralis,Lactmura,Vaksala,Rural,0
Asteraceae,Lapsana ,comunnis,Lapscomu,Vaksala,Rural,0
Asteraceae,Leontodon,hispidus,Leonhisp,Vaksala,Rural,0
Asteraceae,Leucanthemum,vulgare Lam.,Leucvulg,Vaksala,Rural,3
Asteraceae,Matricaria ,discoides DC.,Matrdisc,Vaksala,Rural,0
Asteraceae,Matricaria ,matricarioides,Matrmatr,Vaksala,Rural,0
Asteraceae,Onopordum,acanthium L.,Onopacan,Vaksala,Rural,0
Asteraceae,Picris,hieracioides,Picrhier,Vaksala,Rural,0
Asteraceae,Pilosella,officinarum ,Pilooffi,Vaksala,Rural,0
Asteraceae,Scorzoneroides,autumnalis L.,Scorautu,Vaksala,Rural,0
Asteraceae,Senecio,vulgaris ,Senevulg,Vaksala,Rural,0
Asteraceae,Sonchus,arvensis,Soncarve,Vaksala,Rural,0
Asteraceae,Tanacetum,vulgare L.,Tanavulg,Vaksala,Rural,0
Asteraceae,Taraxacum ,officinale,Taraoffi,Vaksala,Rural,0
Asteraceae,Tragopogon,pratensis L.,Tragprat,Vaksala,Rural,0
Asteraceae,Tripleurospermum,perforatum ,Tripperf,Vaksala,Rural,0
Boraginaceae,Echium,vulgare,Echivulg,Vaksala,Rural,0
Boraginaceae,Myosotis,laxa,Myoslaxa,Vaksala,Rural,0
Boraginaceae,Myosotis,ramosissima,Myoramo,Vaksala,Rural,0
Boraginaceae,Myosotis,Scorpioides,Myosscor,Vaksala,Rural,0
Boraginaceae,Myosotis,sylvatica,Myossylv,Vaksala,Rural,0
Boraginaceae,Symphytum, x uplandicum,Sympupla,Vaksala,Rural,0
Brassicaceae,Alliaria,petiolata,Allipeti,Vaksala,Rural,0
Brassicaceae,Bunias,orientalis L.,Buniorie,Vaksala,Rural,0
Brassicaceae,Capsela ,bursa-pastoris L. ,Capsburs,Vaksala,Rural,0
Brassicaceae,Cardamine,pratensis,Cardprat,Vaksala,Rural,0
Brassicaceae,Sinapis,arvensis,Sinaarve,Vaksala,Rural,0
Brassicaceae,Sisymbrium,altissimum L. ,Sisyalti,Vaksala,Rural,0
Brassicaceae,Thlaspi ,arvense L.,Thlaarve,Vaksala,Rural,0
Campanulaceae,Campanula,persicifolia L.,Camppers,Vaksala,Rural,2
Campanulaceae,Campanula,rotundifolia,Camprotu,Vaksala,Rural,2
Campanulaceae,Campanula,trachelium L. ,Camptrac,Vaksala,Rural,0
Caryophyllaceae,Cerastium ,fontanum Baumg.,Cerafont,Vaksala,Rural,0
Caryophyllaceae,Dianthus ,deltoides,Diandelt,Vaksala,Rural,0
Caryophyllaceae,Scleranthus ,annuus L.,Scleannu,Vaksala,Rural,0
Caryophyllaceae,Silene,nutans L.,Silenuta,Vaksala,Rural,0
Caryophyllaceae,Stellaria,alsine,Stelalsi,Vaksala,Rural,0
Caryophyllaceae,Stellaria,graminea L.,Stelgram,Vaksala,Rural,2
Caryophyllaceae,Stellaria,media L. ,Stelmedi,Vaksala,Rural,0
Caryophyllaceae,Stellaria,palustris Retz. ,Stelpalu,Vaksala,Rural,0
Crassulaceae,Sedum,acre L. ,Seduacre,Vaksala,Rural,0
Convolvulaceae,Calystegia,sepium ,Calysepi,Vaksala,Rural,0
Convolvulaceae,Convolvulus,arvensis L.,Convarve,Vaksala,Rural,0
Droseraceae,Drosera,rotundifolia L. ,Drosrotu,Vaksala,Rural,0
Ericaceae,Calluna,vulgaris,Callvulg,Vaksala,Rural,0
Ericaceae,Pyrola,minor L. ,Pyromino,Vaksala,Rural,0
Ericaceae,Pyrola,rotundifolia L. ,Pyrorotu,Vaksala,Rural,0
Euphorbiaceae,Euphorbia ,helioscopia,Euphheli,Vaksala,Rural,0
Fabaceae,Anthyllis,vulneraria,Anthvule,Vaksala,Rural,0
Fabaceae,Medicago ,falcata L.,Medifalc,Vaksala,Rural,0
Fabaceae,Medicago ,lupulina L.,Medilupu,Vaksala,Rural,0
Fabaceae,Melilotus ,albus Medik.,Melialbu,Vaksala,Rural,0
Fabaceae,Melilotus ,officinalis,Melioffi,Vaksala,Rural,0
Fabaceae,Lotus,corniculatus L.,Lotucorn,Vaksala,Rural,0
Fabaceae,Trifolium,arvense,Trifarve,Vaksala,Rural,0
Fabaceae,Trifolium,medium,Trifmedi,Vaksala,Rural,0
Fabaceae,Trifolium,montanum,Trifmont,Vaksala,Rural,0
Fabaceae,Trifolium,pratense L. ,Trifprat,Vaksala,Rural,9
Fabaceae,Trifolium,repens L.,Trifrepe,Vaksala,Rural,0
Fabaceae,Lathyrus,linifolius,Lathlini,Vaksala,Rural,0
Fabaceae,Lathyrus,pratensis L. ,Lathprat,Vaksala,Rural,3
Fabaceae,Vicia,cracca L. ,Vicicrac,Vaksala,Rural,0
Fabaceae,Vicia,sepium L.,Vicisepi,Vaksala,Rural,0
Geraniaceae,Erodium,cicutarium,Erodcicu,Vaksala,Rural,0
Geraniaceae,Geranium,Lucidum,GeraLuci,Vaksala,Rural,0
Geraniaceae,Geranium,pusillum,Gerapusi,Vaksala,Rural,0
Geraniaceae,Geranium,pyrenaicum,Gerapyre,Vaksala,Rural,0
Geraniaceae,Geranium,robertianum L. ,Gerarobe,Vaksala,Rural,0
Geraniaceae,Geranium,sanguineum,Gerasang,Vaksala,Rural,0
Geraniaceae,Geranium,sylvaticum L. ,Gerasylv,Vaksala,Rural,0
Hypericaceae,Hypericum,maculatum Crantz. ,Hypemacu,Vaksala,Rural,0
Hypericaceae,Hypericum,montanum,Hypemont,Vaksala,Rural,0
Hypericaceae,Hypericum,perforatum L.,Hypeperf,Vaksala,Rural,4
Iridaceae,Iris,pseudacorus L. ,Irispseu,Vaksala,Rural,0
Laminaceae,Lamium,album L.,Lamialbu,Vaksala,Rural,0
Laminaceae,Lamium,purpureum L. ,Lamipurp,Vaksala,Rural,0
Laminaceae,Mentha,arvensis L. ,Hypearve,Vaksala,Rural,0
Laminaceae,Prunella,vulgaris L.,Prunvulg,Vaksala,Rural,5
Laminaceae,Scutellaria,galericulata L. ,Scutgale,Vaksala,Rural,0
Liliaceae,Lilium,martagon L. ,Lilimart,Vaksala,Rural,0
Lythraceae,Lythrum,salicaria,Lythsali,Vaksala,Rural,0
Myrsinaceae,Lysimachia,nummularia L.,Lysinumm,Vaksala,Rural,0
Myrsinaceae,Lysimachia,punctata,Lysipunc,Vaksala,Rural,0
Myrsinaceae,Lysimachia,vulgaris L. ,Lysivulg,Vaksala,Rural,0
Nymphaeaceae,Nuphar,lutea,Nuphlute,Vaksala,Rural,0
Onagraceae,Chamaenerion,angustifolium,Chamangu,Vaksala,Rural,0
Onagraceae,Epilobium,palustre,Epilpalu,Vaksala,Rural,0
Orchidaceae,Platanthera,chlorantha,Planchlo,Vaksala,Rural,0
Orobanchaceae,Melampyrum,cristatum L.,Melacris,Vaksala,Rural,1
